sci_id, tp, age, actual_returns,0,1,2,3,4,5
232,29,7,39.6,190,-1,-1,-1,-1,-1
233,29,7,19.0,75,59,61,-1,-1,-1
234,29,7,46.5,161,181,-1,-1,-1,-1
235,29,7,43.2,201,-1,-1,-1,-1,-1
236,29,7,28.5,162,223,-1,-1,-1,-1
237,29,7,44.1,156,-1,-1,-1,-1,-1
238,29,7,31.5,165,125,79,-1,-1,-1
239,29,7,45.0,171,-1,-1,-1,-1,-1
240,29,7,45.9,173,-1,-1,-1,-1,-1
241,29,7,36.3,188,-1,-1,-1,-1,-1
242,29,7,51.3,180,164,-1,-1,-1,-1
243,29,7,42.3,160,163,-1,-1,-1,-1
244,29,7,5.1,187,-1,-1,-1,-1,-1
245,29,6,56.4,192,-1,-1,-1,-1,-1
246,29,6,31.8,198,135,-1,-1,-1,-1
247,29,6,21.6,152,203,-1,-1,-1,-1
248,29,6,32.8,168,-1,-1,-1,-1,-1
249,29,6,54.8,148,-1,-1,-1,-1,-1
250,29,6,62.4,186,-1,-1,-1,-1,-1
251,29,6,56.0,163,-1,-1,-1,-1,-1
252,29,6,55.2,148,-1,-1,-1,-1,-1
253,29,5,61.5,115,152,124,-1,-1,-1
254,29,5,78.0,183,-1,-1,-1,-1,-1
255,29,5,59.5,149,106,-1,-1,-1,-1
256,29,5,77.0,190,-1,-1,-1,-1,-1
257,29,5,74.5,168,140,-1,-1,-1,-1
258,29,5,30.0,1,221,-1,-1,-1,-1
259,29,5,78.0,177,175,-1,-1,-1,-1
260,29,4,46.4,114,222,-1,-1,-1,-1
261,29,4,28.6,177,223,-1,-1,-1,-1
262,29,4,53.4,160,107,-1,-1,-1,-1
263,29,4,80.2,71,7,140,-1,-1,-1
264,29,4,87.6,182,-1,-1,-1,-1,-1
265,29,4,105.0,204,-1,-1,-1,-1,-1
266,29,4,100.2,194,-1,-1,-1,-1,-1
267,29,4,74.4,159,-1,-1,-1,-1,-1
268,29,3,116.9,180,201,-1,-1,-1,-1
269,29,3,79.9,121,206,-1,-1,-1,-1
270,29,3,60.2,138,-1,-1,-1,-1,-1
271,29,3,95.9,199,-1,-1,-1,-1,-1
272,29,3,72.5,188,-1,-1,-1,-1,-1
273,29,3,46.5,179,206,-1,-1,-1,-1
274,29,3,106.4,192,-1,-1,-1,-1,-1
275,29,2,114.4,178,-1,-1,-1,-1,-1
276,29,2,140.8,81,149,-1,-1,-1,-1
277,29,2,52.4,131,149,43,-1,-1,-1
278,29,2,113.6,197,-1,-1,-1,-1,-1
279,29,2,101.6,148,181,-1,-1,-1,-1
280,29,2,121.6,202,-1,-1,-1,-1,-1
281,29,2,125.6,204,-1,-1,-1,-1,-1
282,29,2,132.0,128,-1,-1,-1,-1,-1
283,29,2,107.8,67,24,8,90,-1,-1
284,29,1,113.2,52,23,92,-1,-1,-1
285,29,1,113.4,193,-1,-1,-1,-1,-1
286,29,1,90.9,20,149,-1,-1,-1,-1
287,29,1,144.9,197,-1,-1,-1,-1,-1
288,29,1,130.5,207,-1,-1,-1,-1,-1
289,29,1,131.4,129,115,-1,-1,-1,-1
290,29,1,108.3,177,156,-1,-1,-1,-1
291,29,1,120.6,216,-1,-1,-1,-1,-1
292,29,1,103.9,148,-1,-1,-1,-1,-1
293,29,1,98.6,209,19,-1,-1,-1,-1
294,29,1,87.1,112,158,-1,-1,-1,-1
295,29,1,145.8,210,-1,-1,-1,-1,-1
296,29,0,112.0,223,-1,-1,-1,-1,-1
297,29,0,114.0,184,-1,-1,-1,-1,-1
298,29,0,64.0,167,154,-1,-1,-1,-1
299,29,0,116.0,178,-1,-1,-1,-1,-1
300,29,0,107.0,223,-1,-1,-1,-1,-1
301,29,0,101.0,221,-1,-1,-1,-1,-1
